species,longitude,latitude,eventDate,coordinateUncertaintyM,basisOfRecord,license
Wallabia bicolor,147.29151,-37.91065,2021-05-17,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.27178,-30.3836,2022-05-28,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.9975,-37.08514,2023-03-12,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,142.21178,-37.30297,2021-01-05,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.30377,-37.92036,2020-05-12,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,149.565976,-33.429949,2025-06-24,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,146.43171,-38.92056,2021-03-14,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,143.2992,-37.0885,2023-11-06,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.0021,-37.6908,2023-01-27,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.94497,-37.1767,2023-03-04,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.27421,-38.131,2021-05-03,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.7226,-37.38057,2020-09-10,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.72148,-37.80146,2022-10-11,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.48372,-36.66882,2021-09-12,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,151.19627,-33.736876,2020-12-04,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.58238,-35.043042,2021-03-28,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.670977,-31.36764,2025-09-22,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.11192,-37.49465,2023-10-10,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.20741,-37.58354,2023-10-22,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,142.42076,-37.33602,2023-11-22,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.48091,-37.88168,2020-10-23,20.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,151.13013,-33.640449,2023-06-30,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,152.00409,-29.38105,2021-04-13,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,141.44677,-37.93297,2024-10-08,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,149.668518,-36.752734,2022-05-23,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.15803,-37.54732,2022-05-16,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.39814,-37.95161,2026-01-05,600.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,143.53931,-38.46417,2022-05-02,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,144.24697,-37.44346,2023-10-17,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.3102,-37.94746,2023-10-18,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,153.356424,-29.253331,2025-08-20,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,152.833505,-31.647737,2025-05-24,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.219812,-33.552801,2025-01-19,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.305,-38.2425,2021-09-09,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.33397,-30.46357,2022-10-16,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,149.243524,-37.12165,2023-08-09,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.36613,-37.58698,2025-02-05,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.78585,-29.30418,2021-05-26,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.481478,-33.737776,2022-07-18,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,143.48588,-38.54717,2021-03-05,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,144.08125,-38.3312,2022-03-22,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,152.803941,-31.36211,2022-08-15,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,151.130161,-33.724198,2022-06-01,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.29982,-37.91343,2021-05-18,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.53253,-36.82399,2023-05-01,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,153.422486,-29.083036,2024-07-02,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,153.533908,-28.578381,2022-05-31,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,146.57604,-38.02081,2023-04-25,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,149.732296,-37.003949,2020-09-08,3.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.34387,-37.2137,2021-01-05,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.65335,-37.33545,2021-08-26,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,151.199557,-33.195804,2023-08-18,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.87729,-37.67141,2021-06-02,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.497038,-30.415792,2023-04-05,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.47278,-37.24134,2021-05-09,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.28871,-37.53371,2024-02-29,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,142.11542,-37.10444,2023-11-27,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,143.4848,-38.65381,2020-07-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,149.243644,-30.554961,2023-05-06,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.4939,-37.35836,2023-11-30,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.424222,-35.629495,2021-06-02,3.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.34705,-37.07601,2021-02-18,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,151.053,-33.08965,2021-05-21,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.215128,-35.775173,2024-07-07,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,153.294712,-28.80278,2021-09-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.42354,-37.34452,2024-01-05,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.332425,-30.472542,2024-05-01,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,146.80226,-36.80592,2023-10-23,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,151.458088,-33.287997,2025-04-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.28956,-37.90394,2021-05-18,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,143.91719,-37.43821,2021-11-23,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,142.55107,-37.22611,2020-07-01,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.2477,-36.86618,2022-07-05,5.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,143.34844,-38.54219,2022-04-29,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,144.1727,-38.33927,2022-01-19,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.38772,-38.18366,2024-03-06,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,153.583052,-28.815917,2024-11-24,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.69197,-37.97987,2024-05-03,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.696368,-35.134855,2023-12-30,4.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.27591,-38.1339,2020-06-09,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.30985,-34.613902,2023-09-19,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.45641,-38.12444,2020-05-13,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.58355,-35.907399,2020-06-03,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,153.151446,-27.567549,2026-05-17,15.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,151.232574,-30.003787,2024-04-22,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.29465,-33.67461,2021-02-23,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,151.355674,-33.428816,2023-08-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.26494,-37.3904,2020-10-31,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.13454,-36.26691,2020-03-07,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,151.436606,-33.384977,2023-04-12,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,146.6732,-36.84186,2023-10-25,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.81468,-38.4467,2021-10-08,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.226594,-33.39921,2021-07-22,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,152.25345,-29.09244,2020-04-08,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,149.101209,-33.280808,2021-11-04,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.91455,-37.19073,2020-03-23,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.41984,-37.96746,2025-12-12,600.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.25125,-37.95169,2025-02-18,196.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,151.242545,-33.73344,2022-08-09,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.40609,-36.91676,2021-10-15,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.261887,-37.951817,2026-01-26,2.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.21951,-37.24733,2021-10-20,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.25807,-38.1337,2021-04-30,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.49612,-38.08176,2023-04-12,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.4831,-37.6591,2022-03-15,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,141.7175,-38.20964,2023-10-26,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.6014,-38.35224,2024-04-04,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,146.4624,-36.58403,2024-04-24,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,143.21816,-38.61237,2021-02-16,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.97024,-35.74272,2021-03-12,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,143.20314,-38.43646,2024-06-23,5.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,141.73525,-38.21171,2022-10-06,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,153.342066,-29.255284,2025-08-20,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,143.61565,-38.46035,2024-01-29,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.94604,-37.17035,2023-03-08,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,149.19637,-37.47118,2026-01-18,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,153.52166,-28.471714,2022-07-23,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.30431,-37.8916,2025-03-20,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,144.42809,-37.50256,2021-12-02,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.2398,-38.91288,2024-05-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.28661,-38.9163,2021-04-26,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.21117,-36.75423,2024-02-07,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,141.61408,-37.9965,2022-10-10,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.30445,-37.33336,2023-07-07,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.63351,-36.40091,2020-05-26,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,149.764477,-36.988172,2020-09-09,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.39764,-37.29616,2023-12-05,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.79356,-36.3164,2021-04-22,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.6293,-37.35321,2020-07-28,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,138.67586,-35.26578,2022-11-29,5.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.6355,-37.36192,2020-07-28,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,143.95019,-38.35013,2023-10-02,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.176047,-33.332781,2025-09-04,100.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.4528,-37.4279,2021-05-27,90.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,151.298794,-33.591595,2021-06-27,197.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.61128,-37.35722,2022-03-17,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.2969,-37.10019,2020-08-07,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.74203,-37.03191,2020-11-11,5.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,143.80005,-38.60791,2020-08-11,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.02427,-36.8981,2023-10-24,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.54545,-37.3595,2024-04-19,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.09845,-37.2867,2021-01-13,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.59535,-35.87573,2021-03-06,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.10138,-37.28454,2021-02-01,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,144.3199,-37.2929,2020-01-05,100.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,143.9229,-37.4746,2020-07-07,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.123757,-38.516712,2025-03-17,53.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.4778,-37.4157,2023-07-28,250.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,144.1538,-38.34752,2022-01-20,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,151.139532,-33.692199,2025-02-07,250.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.6969,-37.97351,2024-05-03,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.54125,-37.57939,2020-04-07,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.230341,-34.263996,2023-01-18,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,153.4379,-29.119538,2021-08-15,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,151.20426,-29.0061,2021-03-24,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.71514,-37.10613,2021-06-03,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.63072,-38.31764,2021-05-04,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.92076,-37.87979,2022-04-21,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.61618,-38.32283,2020-05-06,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.32643,-37.3902,2023-09-14,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.19871,-36.83601,2024-01-28,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.45157,-38.92063,2021-03-15,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.5445,-37.20737,2023-12-07,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.87938,-37.59744,2021-06-08,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.43913,-35.39961,2021-04-02,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,152.815598,-31.285262,2022-06-09,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.5509,-38.05578,2025-04-28,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.46095,-34.70188,2020-10-07,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.18313,-37.41364,2023-02-20,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.29641,-37.90451,2020-01-30,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.50244,-37.41439,2023-09-17,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,142.3441,-37.20466,2020-07-29,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.30339,-37.33399,2022-03-19,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.43422,-37.40832,2021-09-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.24424,-37.39885,2023-02-13,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,143.14234,-38.62102,2022-05-04,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.47521,-38.09284,2024-03-05,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,149.56792,-32.62087,2021-04-03,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,149.46874,-37.56464,2021-10-27,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,146.24436,-38.90922,2021-04-29,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.87034,-36.90763,2020-11-11,5.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,149.34187,-37.4931,2021-11-09,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.971823,-32.606542,2022-04-12,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,152.149315,-30.995554,2021-05-27,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,151.3521,-29.40328,2021-03-21,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,152.8749,-31.14765,2023-07-25,20.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.28048,-38.1335,2020-05-12,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.33736,-37.05881,2021-06-06,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.91346,-37.16961,2024-04-23,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.0584,-36.82288,2023-04-29,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.29025,-37.29882,2022-05-15,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.65617,-36.69677,2020-02-29,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.94079,-37.29887,2020-08-24,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,142.4324,-37.19604,2020-07-30,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,151.176123,-33.742882,2023-11-06,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,152.00912,-29.37623,2020-04-05,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.26999,-37.31236,2022-04-07,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.475219,-35.124351,2021-08-02,500.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.28262,-37.92646,2025-06-12,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,143.23498,-36.73519,2022-03-29,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.85095,-30.26817,2022-08-20,50.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,149.71163,-37.54412,2021-06-16,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.71581,-37.79693,2021-07-21,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,147.43823,-37.27222,2021-05-01,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,149.62574,-37.46243,2023-09-25,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.92558,-35.94367,2020-03-22,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.33182,-37.36352,2022-04-01,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,141.68226,-38.19882,2023-10-27,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.31467,-37.09609,2022-03-10,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.31915,-35.58166,2021-04-10,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.38536,-38.18009,2020-03-17,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,141.13,-38.0241,2022-10-12,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.27615,-37.44422,2023-01-05,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.37021,-37.65618,2025-11-26,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.836438,-33.920133,2021-10-27,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,148.77278,-37.64307,2022-09-28,5.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.70207,-37.10645,2021-05-15,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.17529,-37.40957,2023-06-13,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,150.01118,-34.20885,2020-06-08,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,143.59561,-37.18452,2023-01-03,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,141.24441,-38.01488,2022-10-12,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.95787,-36.01713,2022-07-25,5.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.50566,-37.41478,2023-09-20,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,145.20452,-37.33082,2023-09-28,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.92557,-35.94817,2020-03-22,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,142.25437,-37.40761,2023-12-05,1.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,142.33509,-37.36078,2022-04-01,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,143.41072,-37.28577,2024-08-28,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,145.64675,-37.34011,2022-05-02,10.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,153.625357,-28.655197,2023-10-20,70.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,146.81763,-36.83225,2020-11-10,5.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,147.30564,-37.92656,2020-01-30,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.24866,-38.85962,2021-09-14,5.0,OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.33806,-37.42874,2023-11-15,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.91504,-37.42216,2022-08-01,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,148.18155,-37.24189,2021-01-13,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,146.74506,-36.93516,2021-10-26,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,149.62252,-37.38891,2021-06-15,10.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,152.16965,-30.01724,2021-05-19,10.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,151.4525,-33.412693,2023-07-04,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,150.917694,-33.820088,2022-09-26,30.0,HUMAN_OBSERVATION,CC-BY 4.0 (Int)
Wallabia bicolor,144.18779,-37.39712,2023-06-09,5.0,OCCURRENCE,CC-BY 4.0 (Int)
Wallabia bicolor,141.41552,-38.14086,2024-10-14,10.0,OBSERVATION,CC-BY 4.0 (Int)
